account_id,customer_id,account_open_date,balance,status
ACC00007423,CUST008956,2019-07-09,368454.56,CLOSED
ACC00007424,CUST008293,2013-09-15,993054.97,DORMANT
ACC00007425,CUST004705,2016-03-21,84688.27,CLOSED
ACC00007426,CUST008892,2006-04-10,20407.45,BLOCKED
ACC00007427,CUST009117,2012-07-08,429151.20,DORMANT
ACC00007428,CUST002211,2008-05-24,982941.30,CLOSED
ACC00007429,CUST000459,2012-10-03,154012.60,CLOSED
ACC00007430,CUST006309,2023-04-26,548183.54,ACTIVE
ACC00007431,CUST002936,2025-09-30,923809.92,CLOSED
ACC00007432,CUST005167,2008-06-18,616893.48,BLOCKED
ACC00007433,CUST002246,2022-05-28,103492.12,ACTIVE
ACC00007434,CUST001515,2008-04-11,688968.71,ACTIVE
ACC00007435,CUST008473,2018-09-20,914460.93,BLOCKED
ACC00007436,CUST003110,2005-04-08,765199.03,CLOSED
ACC00007437,CUST007019,2009-07-25,638364.84,CLOSED
ACC00007438,CUST004507,2017-04-23,67030.84,BLOCKED
ACC00007439,CUST005362,2008-04-25,165651.14,CLOSED
ACC00007440,CUST009400,2021-02-14,986450.46,CLOSED
ACC00007441,CUST003235,2006-01-01,562606.76,DORMANT
ACC00007442,CUST002732,2013-12-21,792052.93,ACTIVE
ACC00007443,CUST000036,2009-10-31,460725.01,CLOSED
ACC00007444,CUST002355,2005-08-28,923444.12,CLOSED
ACC00007445,CUST006223,2018-03-29,791800.69,DORMANT
ACC00007446,CUST000141,2018-09-19,536434.85,BLOCKED
ACC00007447,CUST002981,2007-08-28,647983.07,ACTIVE
ACC00007448,CUST000681,2016-09-14,821164.81,DORMANT
ACC00007449,CUST008064,2012-07-13,10325.39,BLOCKED
ACC00007450,CUST005297,2024-03-23,662867.38,CLOSED
ACC00007451,CUST007352,2013-10-04,861675.72,CLOSED
ACC00007452,CUST008747,2024-07-13,781111.82,DORMANT
ACC00007453,CUST008169,2009-11-06,348809.62,ACTIVE
ACC00007454,CUST007152,2007-08-23,387975.82,ACTIVE
ACC00007455,CUST002953,2013-06-04,532666.03,DORMANT
ACC00007456,CUST003935,2005-10-05,562755.25,DORMANT
ACC00007457,CUST002672,2020-11-19,491045.58,BLOCKED
ACC00007458,CUST005690,2007-04-03,598371.67,CLOSED
ACC00007459,CUST003934,2012-04-11,146540.97,DORMANT
ACC00007460,CUST001992,2008-05-27,394286.78,BLOCKED
ACC00007461,CUST001662,2021-01-21,30674.62,CLOSED
ACC00007462,CUST006120,2024-04-14,385336.86,CLOSED
ACC00007463,CUST005356,2012-02-27,212512.16,DORMANT
ACC00007464,CUST000040,2025-11-07,325246.59,CLOSED
ACC00007465,CUST004097,2012-11-05,810580.69,DORMANT
ACC00007466,CUST005655,2008-04-12,77285.60,CLOSED
ACC00007467,CUST003798,2009-01-08,859490.57,DORMANT
ACC00007468,CUST003253,2012-08-04,356000.68,BLOCKED
ACC00007469,CUST009870,2019-08-27,110658.79,BLOCKED
ACC00007470,CUST003159,2008-05-23,544384.69,ACTIVE
ACC00007471,CUST009178,2014-07-10,659793.94,ACTIVE
ACC00007472,CUST001989,2006-06-13,316225.73,BLOCKED
ACC00007473,CUST004285,2020-12-11,485159.79,BLOCKED
ACC00007474,CUST009009,2005-09-01,777407.81,CLOSED
ACC00007475,CUST003098,2017-10-05,817259.87,DORMANT
ACC00007476,CUST006455,2008-11-29,393586.08,BLOCKED
ACC00007477,CUST003514,2014-09-03,224866.98,CLOSED
ACC00007478,CUST004684,2007-09-30,312622.48,ACTIVE
ACC00007479,CUST003028,2008-06-15,594159.30,CLOSED
ACC00007480,CUST003687,2014-10-02,971199.38,CLOSED
ACC00007481,CUST008326,2022-06-22,124223.92,DORMANT
ACC00007482,CUST008540,2017-12-17,877879.61,DORMANT
ACC00007483,CUST000205,2023-10-30,797080.83,BLOCKED
ACC00007484,CUST001657,2024-10-17,917776.53,DORMANT
ACC00007485,CUST008828,2025-09-24,355779.63,DORMANT
ACC00007486,CUST001149,2013-04-25,897087.45,CLOSED
ACC00007487,CUST002963,2021-10-08,665780.54,ACTIVE
ACC00007488,CUST007488,2006-09-25,535326.81,BLOCKED
ACC00007489,CUST006068,2015-05-09,275522.25,BLOCKED
ACC00007490,CUST009341,2024-04-13,532673.61,ACTIVE
ACC00007491,CUST003642,2015-03-11,999242.21,ACTIVE
ACC00007492,CUST000071,2009-04-25,986181.73,DORMANT
ACC00007493,CUST000038,2005-05-03,649230.23,DORMANT
ACC00007494,CUST001043,2010-11-18,113619.81,CLOSED
ACC00007495,CUST004829,2019-06-06,485633.05,ACTIVE
ACC00007496,CUST006691,2010-04-27,926637.65,ACTIVE
ACC00007497,CUST004691,2012-02-26,28668.22,CLOSED
ACC00007498,CUST001122,2019-10-30,57610.13,DORMANT
ACC00007499,CUST007727,2012-03-18,203212.24,DORMANT
ACC00007500,CUST004278,2020-10-19,285729.68,DORMANT
ACC00007501,CUST003898,2018-04-21,569652.24,CLOSED
ACC00007502,CUST006874,2025-12-08,233492.61,DORMANT
ACC00007503,CUST009092,2008-09-01,390905.67,BLOCKED
ACC00007504,CUST004030,2006-01-16,977389.05,CLOSED
ACC00007505,CUST008293,2012-06-05,464980.69,ACTIVE
ACC00007506,CUST002813,2006-12-23,794878.42,BLOCKED
ACC00007507,CUST006840,2008-06-16,492621.34,BLOCKED
ACC00007508,CUST009433,2015-01-09,448095.58,CLOSED
ACC00007509,CUST000018,2017-03-30,887524.17,BLOCKED
ACC00007510,CUST007832,2022-07-25,372255.64,BLOCKED
ACC00007511,CUST009963,2024-04-26,488024.78,ACTIVE
ACC00007512,CUST004656,2013-09-30,441115.96,DORMANT
ACC00007513,CUST003725,2015-10-06,487050.62,BLOCKED
ACC00007514,CUST009761,2008-04-25,612407.89,BLOCKED
ACC00007515,CUST004518,2014-01-11,752492.71,ACTIVE
ACC00007516,CUST005951,2023-03-19,639388.87,BLOCKED
ACC00007517,CUST001427,2019-04-03,598500.87,DORMANT
ACC00007518,CUST004754,2009-01-07,605246.80,CLOSED
ACC00007519,CUST001719,2019-10-17,10652.76,BLOCKED
ACC00007520,CUST006878,2012-07-07,513740.28,CLOSED
ACC00007521,CUST002991,2025-06-06,81897.56,ACTIVE
ACC00007522,CUST006811,2019-09-17,762867.49,ACTIVE
ACC00007523,CUST005542,2016-02-05,686268.38,CLOSED
ACC00007524,CUST005886,2019-04-09,930150.65,DORMANT
ACC00007525,CUST000139,2025-10-26,44794.17,BLOCKED
ACC00007526,CUST003784,2024-11-14,171242.84,CLOSED
ACC00007527,CUST000469,2017-11-19,779234.79,ACTIVE
ACC00007528,CUST001656,2024-03-14,910884.35,ACTIVE
ACC00007529,CUST001055,2022-12-19,819953.21,BLOCKED
ACC00007530,CUST004198,2023-01-15,864805.88,ACTIVE
ACC00007531,CUST008692,2016-03-13,633165.06,DORMANT
ACC00007532,CUST006441,2013-05-17,792659.46,ACTIVE
ACC00007533,CUST000301,2007-05-06,646538.17,DORMANT
ACC00007534,CUST003711,2008-05-16,650861.92,BLOCKED
ACC00007535,CUST004290,2011-07-11,717730.46,DORMANT
ACC00007536,CUST009294,2024-07-12,500274.46,DORMANT
ACC00007537,CUST007022,2015-07-23,797050.37,BLOCKED
ACC00007538,CUST005628,2016-04-06,17385.95,BLOCKED
ACC00007539,CUST000287,2021-11-09,639835.84,DORMANT
ACC00007540,CUST004565,2015-08-31,875132.14,CLOSED
ACC00007541,CUST007369,2025-02-11,359911.13,ACTIVE
ACC00007542,CUST002462,2012-10-03,551202.55,ACTIVE
ACC00007543,CUST006111,2010-08-06,993729.64,CLOSED
ACC00007544,CUST003157,2018-07-06,785021.96,CLOSED
ACC00007545,CUST009942,2009-01-13,293135.91,BLOCKED
ACC00007546,CUST005376,2024-07-06,850443.44,DORMANT
ACC00007547,CUST007806,2022-03-07,1943.08,CLOSED
ACC00007548,CUST004283,2019-12-31,571144.79,ACTIVE
ACC00007549,CUST000926,2009-11-27,188660.01,DORMANT
ACC00007550,CUST007390,2018-06-02,562612.68,BLOCKED
ACC00007551,CUST008450,2024-09-28,314658.89,CLOSED
ACC00007552,CUST009139,2025-12-15,801503.36,ACTIVE
ACC00007553,CUST006319,2017-05-14,851351.32,BLOCKED
ACC00007554,CUST007271,2011-08-30,780682.60,BLOCKED
ACC00007555,CUST009762,2024-04-18,844568.06,BLOCKED
ACC00007556,CUST001078,2008-10-28,180447.89,CLOSED
ACC00007557,CUST004081,2022-11-27,953610.22,ACTIVE
ACC00007558,CUST007828,2016-11-30,564037.22,BLOCKED
ACC00007559,CUST001162,2009-01-09,81050.25,ACTIVE
ACC00007560,CUST003836,2020-01-29,196776.38,DORMANT
ACC00007561,CUST005444,2014-05-18,694781.41,ACTIVE
ACC00007562,CUST006673,2018-05-12,927713.47,ACTIVE
ACC00007563,CUST001436,2013-10-04,656037.23,CLOSED
ACC00007564,CUST009436,2018-03-05,237057.31,DORMANT
ACC00007565,CUST004937,2023-06-25,773412.11,BLOCKED
ACC00007566,CUST008557,2022-06-21,864122.56,ACTIVE
ACC00007567,CUST005040,2010-09-05,308617.25,BLOCKED
ACC00007568,CUST003739,2022-10-08,748378.77,ACTIVE
ACC00007569,CUST007170,2017-11-04,517297.74,DORMANT
ACC00007570,CUST000611,2022-11-26,429171.15,ACTIVE
ACC00007571,CUST005026,2016-04-24,808288.50,ACTIVE
ACC00007572,CUST000060,2009-06-23,525481.77,ACTIVE
ACC00007573,CUST009059,2018-11-29,430557.59,DORMANT
ACC00007574,CUST002634,2018-11-03,503981.81,DORMANT
ACC00007575,CUST005286,2015-03-16,938951.85,CLOSED
ACC00007576,CUST004411,2022-11-28,867565.80,BLOCKED
ACC00007577,CUST000186,2025-08-10,974645.95,DORMANT
ACC00007578,CUST007171,2015-04-07,881227.05,ACTIVE
ACC00007579,CUST001883,2023-08-27,281572.85,ACTIVE
ACC00007580,CUST009348,2019-10-03,306950.58,ACTIVE
ACC00007581,CUST005956,2013-11-28,469750.76,ACTIVE
ACC00007582,CUST005554,2012-06-12,678461.40,ACTIVE
ACC00007583,CUST004336,2020-03-19,285270.69,BLOCKED
ACC00007584,CUST008464,2009-05-11,390635.19,ACTIVE
ACC00007585,CUST009245,2007-02-23,178817.68,ACTIVE
ACC00007586,CUST007923,2007-04-26,414578.11,ACTIVE
ACC00007587,CUST001478,2016-11-29,977637.62,ACTIVE
ACC00007588,CUST008004,2018-10-05,318203.22,BLOCKED
ACC00007589,CUST004006,2025-12-19,308132.01,DORMANT
ACC00007590,CUST006672,2008-12-02,638745.56,BLOCKED
ACC00007591,CUST006339,2025-06-20,809341.81,BLOCKED
ACC00007592,CUST003319,2006-07-25,788334.95,BLOCKED
ACC00007593,CUST007115,2017-03-07,881819.17,CLOSED
ACC00007594,CUST003137,2014-09-11,772912.54,CLOSED
ACC00007595,CUST003537,2019-01-23,351253.05,DORMANT
ACC00007596,CUST008914,2022-04-12,282376.97,DORMANT
ACC00007597,CUST003593,2019-02-09,904707.83,CLOSED
ACC00007598,CUST005745,2023-07-01,20808.80,DORMANT
ACC00007599,CUST007692,2018-06-22,753478.45,BLOCKED
ACC00007600,CUST007084,2025-11-30,447916.83,CLOSED
ACC00007601,CUST004220,2021-06-10,559912.18,ACTIVE
ACC00007602,CUST001898,2016-01-25,881032.48,CLOSED
ACC00007603,CUST006798,2009-06-18,345462.00,CLOSED
ACC00007604,CUST009580,2007-12-17,250780.61,CLOSED
ACC00007605,CUST008009,2012-06-25,248548.07,CLOSED
ACC00007606,CUST008385,2023-09-21,334284.61,ACTIVE
ACC00007607,CUST004106,2007-01-17,35222.08,CLOSED
ACC00007608,CUST005114,2012-01-14,796207.74,ACTIVE
ACC00007609,CUST009597,2018-10-06,528462.57,BLOCKED
ACC00007610,CUST006047,2024-11-23,880821.57,DORMANT
ACC00007611,CUST003099,2015-07-02,986117.74,CLOSED
ACC00007612,CUST003310,2020-07-09,265702.65,CLOSED
ACC00007613,CUST003204,2015-11-30,785130.87,ACTIVE
ACC00007614,CUST003297,2022-06-06,510151.74,ACTIVE
ACC00007615,CUST008048,2016-05-26,326335.68,DORMANT
ACC00007616,CUST006778,2011-12-16,376047.15,ACTIVE
ACC00007617,CUST000199,2014-08-27,767168.09,CLOSED
ACC00007618,CUST005106,2007-04-20,614820.60,BLOCKED
ACC00007619,CUST006964,2024-12-23,572603.45,CLOSED
ACC00007620,CUST004582,2013-04-10,685794.26,DORMANT
ACC00007621,CUST002856,2008-01-23,370173.11,DORMANT
ACC00007622,CUST008429,2024-03-04,719163.82,DORMANT
ACC00007623,CUST005548,2016-11-16,521342.93,ACTIVE
ACC00007624,CUST005526,2013-12-23,172479.76,DORMANT
ACC00007625,CUST009648,2010-08-18,409960.04,BLOCKED
ACC00007626,CUST002846,2013-01-08,486669.33,DORMANT
ACC00007627,CUST007716,2023-12-17,445146.27,CLOSED
ACC00007628,CUST007625,2025-10-23,741128.49,DORMANT
ACC00007629,CUST002551,2013-11-14,426668.32,BLOCKED
ACC00007630,CUST003099,2019-08-04,67224.46,BLOCKED
ACC00007631,CUST007160,2023-02-09,454699.96,ACTIVE
ACC00007632,CUST006715,2018-02-19,756697.73,ACTIVE
ACC00007633,CUST007326,2008-10-12,73072.55,CLOSED
ACC00007634,CUST008100,2024-06-22,637248.18,ACTIVE
ACC00007635,CUST007634,2017-05-11,995391.65,ACTIVE
ACC00007636,CUST007314,2014-10-10,275005.54,ACTIVE
ACC00007637,CUST005603,2006-12-20,634562.63,DORMANT
ACC00007638,CUST002298,2015-01-07,982758.55,ACTIVE
ACC00007639,CUST006418,2014-04-16,170521.86,BLOCKED
ACC00007640,CUST001845,2005-09-24,121880.48,DORMANT
ACC00007641,CUST004682,2010-03-15,854434.70,BLOCKED
ACC00007642,CUST000392,2010-02-26,143995.48,BLOCKED
ACC00007643,CUST006014,2005-12-25,396912.81,BLOCKED
ACC00007644,CUST002049,2014-12-09,499667.73,BLOCKED
ACC00007645,CUST003780,2005-01-05,299807.79,ACTIVE
ACC00007646,CUST001901,2011-03-22,145911.44,BLOCKED
ACC00007647,CUST000318,2018-06-27,396535.08,DORMANT
ACC00007648,CUST005467,2011-09-12,341672.99,DORMANT
ACC00007649,CUST008903,2019-05-28,904975.58,ACTIVE
ACC00007650,CUST006434,2015-11-07,380106.46,BLOCKED
ACC00007651,CUST008577,2013-02-18,329111.69,CLOSED
ACC00007652,CUST009671,2022-08-10,295513.81,BLOCKED
ACC00007653,CUST000437,2020-04-25,697343.03,ACTIVE
ACC00007654,CUST000130,2007-05-17,186922.37,ACTIVE
ACC00007655,CUST005193,2021-02-05,847498.97,DORMANT
ACC00007656,CUST004445,2008-05-29,537073.02,DORMANT
ACC00007657,CUST001042,2006-12-21,343477.22,DORMANT
ACC00007658,CUST004662,2018-11-26,294550.67,DORMANT
ACC00007659,CUST007524,2022-07-15,759143.05,ACTIVE
ACC00007660,CUST007002,2015-09-02,596884.07,BLOCKED
ACC00007661,CUST005656,2017-06-19,984344.68,BLOCKED
ACC00007662,CUST004437,2019-08-24,216822.45,DORMANT
ACC00007663,CUST009422,2021-10-27,199643.38,BLOCKED
ACC00007664,CUST001904,2009-06-22,415753.71,BLOCKED
ACC00007665,CUST006529,2014-08-04,650236.67,DORMANT
ACC00007666,CUST007590,2024-09-02,826139.68,BLOCKED
ACC00007667,CUST004166,2017-07-09,91578.28,CLOSED
ACC00007668,CUST008600,2007-02-03,337440.91,DORMANT
ACC00007669,CUST007810,2017-08-27,247794.20,CLOSED
ACC00007670,CUST000085,2024-08-28,791607.29,ACTIVE
ACC00007671,CUST005940,2013-12-23,301861.85,BLOCKED
ACC00007672,CUST005165,2021-05-22,811962.33,DORMANT
ACC00007673,CUST008264,2023-05-13,572106.24,CLOSED
ACC00007674,CUST008926,2015-01-11,360978.78,DORMANT
ACC00007675,CUST003595,2015-08-11,626940.61,BLOCKED
ACC00007676,CUST009182,2021-01-25,609265.72,DORMANT
ACC00007677,CUST006717,2009-03-28,529220.18,ACTIVE
ACC00007678,CUST004203,2007-07-04,18201.18,DORMANT
ACC00007679,CUST004107,2009-03-31,677607.90,ACTIVE
ACC00007680,CUST003080,2024-01-10,91473.95,CLOSED
ACC00007681,CUST006454,2017-11-09,11521.64,BLOCKED
ACC00007682,CUST000627,2013-05-26,616877.99,CLOSED
ACC00007683,CUST005713,2024-11-10,377119.54,ACTIVE
ACC00007684,CUST009648,2025-10-19,88263.03,ACTIVE
ACC00007685,CUST007950,2020-09-28,995811.05,BLOCKED
ACC00007686,CUST005811,2013-12-04,862703.01,ACTIVE
ACC00007687,CUST004333,2023-11-03,479085.09,CLOSED
ACC00007688,CUST005108,2011-10-01,476178.42,BLOCKED
ACC00007689,CUST006120,2009-11-21,3215.05,BLOCKED
ACC00007690,CUST004739,2006-02-24,914224.49,CLOSED
ACC00007691,CUST004183,2008-10-07,760675.22,DORMANT
ACC00007692,CUST003621,2023-03-21,469238.59,BLOCKED
ACC00007693,CUST003402,2021-05-15,778326.01,BLOCKED
ACC00007694,CUST003898,2017-03-05,793876.93,BLOCKED
ACC00007695,CUST005776,2008-03-10,357890.28,ACTIVE
ACC00007696,CUST007827,2010-10-09,12558.24,DORMANT
ACC00007697,CUST006692,2019-11-29,747612.01,CLOSED
ACC00007698,CUST005730,2010-07-13,841393.88,DORMANT
ACC00007699,CUST007008,2020-07-22,401733.39,DORMANT
ACC00007700,CUST008963,2013-05-23,8176.03,ACTIVE
ACC00007701,CUST003111,2009-12-12,279554.83,BLOCKED
ACC00007702,CUST002372,2008-01-09,116842.53,CLOSED
ACC00007703,CUST008857,2011-03-05,961795.21,BLOCKED
ACC00007704,CUST005966,2023-03-14,714308.57,CLOSED
ACC00007705,CUST006515,2013-09-30,137299.39,DORMANT
ACC00007706,CUST003850,2013-07-31,474778.32,ACTIVE
ACC00007707,CUST007111,2011-02-14,429577.79,BLOCKED
ACC00007708,CUST003402,2006-12-22,683931.91,ACTIVE
ACC00007709,CUST007908,2005-02-13,885873.26,ACTIVE
ACC00007710,CUST003587,2008-11-27,471173.05,DORMANT
ACC00007711,CUST001119,2016-10-07,841128.94,DORMANT
ACC00007712,CUST005342,2008-10-15,515712.18,BLOCKED
ACC00007713,CUST004124,2024-09-09,572342.33,ACTIVE
ACC00007714,CUST007054,2024-12-31,296120.18,BLOCKED
ACC00007715,CUST001617,2021-10-28,172318.93,CLOSED
ACC00007716,CUST003663,2015-07-20,422548.76,BLOCKED
ACC00007717,CUST004886,2008-04-04,563824.58,DORMANT
ACC00007718,CUST008184,2011-04-24,56853.66,DORMANT
ACC00007719,CUST002845,2011-11-14,434643.95,ACTIVE
ACC00007720,CUST003777,2019-05-03,343357.74,DORMANT
ACC00007721,CUST004205,2011-10-30,392695.51,BLOCKED
ACC00007722,CUST000827,2018-04-24,639859.63,CLOSED
ACC00007723,CUST003990,2010-12-19,475177.47,BLOCKED
ACC00007724,CUST006470,2021-06-23,150627.86,BLOCKED
ACC00007725,CUST007690,2007-05-11,523185.41,DORMANT
ACC00007726,CUST003229,2016-04-15,573880.90,BLOCKED
ACC00007727,CUST005170,2007-12-21,63389.26,BLOCKED
ACC00007728,CUST005389,2009-04-17,37444.01,ACTIVE
ACC00007729,CUST008405,2010-04-17,305595.80,DORMANT
ACC00007730,CUST004040,2021-11-12,240838.54,BLOCKED
ACC00007731,CUST008620,2009-01-18,732877.88,CLOSED
ACC00007732,CUST003135,2009-09-25,537635.26,ACTIVE
ACC00007733,CUST005421,2005-07-08,741740.96,CLOSED
ACC00007734,CUST008667,2006-08-02,80991.15,BLOCKED
ACC00007735,CUST004708,2015-07-03,805514.83,ACTIVE
ACC00007736,CUST009319,2005-05-25,609149.27,ACTIVE
ACC00007737,CUST002611,2011-04-06,847409.34,BLOCKED
ACC00007738,CUST004204,2021-01-21,9820.87,CLOSED
ACC00007739,CUST002251,2008-09-10,881671.84,BLOCKED
ACC00007740,CUST002631,2007-04-22,255077.66,CLOSED
ACC00007741,CUST004867,2025-02-23,51982.13,DORMANT
ACC00007742,CUST009726,2022-09-04,340016.98,ACTIVE
ACC00007743,CUST009760,2017-05-21,227228.03,DORMANT
ACC00007744,CUST008798,2012-04-04,914533.64,BLOCKED
ACC00007745,CUST007987,2006-01-14,521732.77,DORMANT
ACC00007746,CUST001508,2013-07-18,237222.52,CLOSED
ACC00007747,CUST009984,2018-08-22,500327.83,CLOSED
ACC00007748,CUST007173,2011-09-11,704640.21,CLOSED
ACC00007749,CUST004398,2010-06-17,174389.84,DORMANT
ACC00007750,CUST004162,2025-09-20,562369.99,BLOCKED
ACC00007751,CUST004410,2020-09-12,99287.53,DORMANT
ACC00007752,CUST008193,2011-03-20,46597.22,BLOCKED
ACC00007753,CUST008251,2008-11-09,831296.85,BLOCKED
ACC00007754,CUST009434,2022-09-14,156706.62,CLOSED
ACC00007755,CUST005635,2015-12-26,507404.46,BLOCKED
ACC00007756,CUST004391,2007-10-10,683397.80,BLOCKED
ACC00007757,CUST009482,2006-09-21,815619.42,CLOSED
ACC00007758,CUST005567,2020-07-24,731046.76,CLOSED
ACC00007759,CUST006649,2009-01-07,933078.73,ACTIVE
ACC00007760,CUST005281,2025-08-02,76885.07,ACTIVE
ACC00007761,CUST009602,2017-08-14,543181.91,BLOCKED
ACC00007762,CUST009469,2008-12-12,274484.54,DORMANT
ACC00007763,CUST006150,2015-04-17,371987.22,BLOCKED
ACC00007764,CUST004518,2006-10-13,556800.94,BLOCKED
ACC00007765,CUST002393,2011-12-06,225230.91,BLOCKED
ACC00007766,CUST006515,2008-06-12,678800.66,ACTIVE
ACC00007767,CUST004158,2018-03-06,971052.10,CLOSED
ACC00007768,CUST006695,2008-02-23,187206.09,CLOSED
ACC00007769,CUST001597,2022-11-30,117480.22,CLOSED
ACC00007770,CUST008492,2010-11-26,328125.97,ACTIVE
ACC00007771,CUST004257,2023-07-15,570744.88,BLOCKED
ACC00007772,CUST006668,2018-09-10,371779.43,ACTIVE
ACC00007773,CUST005095,2005-06-26,889094.97,DORMANT
ACC00007774,CUST006935,2012-10-25,325871.11,CLOSED
ACC00007775,CUST005330,2008-01-14,927578.94,DORMANT
ACC00007776,CUST007192,2017-11-26,196750.43,ACTIVE
ACC00007777,CUST001855,2021-04-29,858043.36,ACTIVE
ACC00007778,CUST000905,2014-12-31,347544.35,ACTIVE
ACC00007779,CUST006903,2022-10-20,916296.49,BLOCKED
ACC00007780,CUST009158,2010-05-04,646112.43,CLOSED
ACC00007781,CUST001593,2019-05-11,431458.82,ACTIVE
ACC00007782,CUST004990,2011-11-01,929400.21,CLOSED
ACC00007783,CUST002444,2009-10-04,21914.00,BLOCKED
ACC00007784,CUST007576,2010-07-23,934706.59,DORMANT
ACC00007785,CUST006894,2016-02-03,461951.03,DORMANT
ACC00007786,CUST009644,2007-06-05,892459.48,ACTIVE
ACC00007787,CUST005900,2010-10-09,357408.65,CLOSED
ACC00007788,CUST009742,2009-07-16,310618.82,BLOCKED
ACC00007789,CUST007419,2023-08-25,148769.12,DORMANT
ACC00007790,CUST007066,2011-01-28,371195.83,CLOSED
ACC00007791,CUST008580,2009-08-03,127555.43,BLOCKED
ACC00007792,CUST009043,2021-12-01,147022.38,CLOSED
ACC00007793,CUST008715,2024-05-05,712854.78,ACTIVE
ACC00007794,CUST009281,2007-10-23,125160.51,DORMANT
ACC00007795,CUST002381,2024-04-07,855779.12,ACTIVE
ACC00007796,CUST002900,2008-08-19,465768.81,CLOSED
ACC00007797,CUST009669,2005-06-23,95560.82,DORMANT
ACC00007798,CUST003293,2022-12-31,640752.21,ACTIVE
ACC00007799,CUST004899,2018-06-07,666233.76,ACTIVE
ACC00007800,CUST003600,2019-08-21,102965.53,ACTIVE
ACC00007801,CUST001660,2021-07-15,170571.66,BLOCKED
ACC00007802,CUST001923,2011-12-21,384849.65,DORMANT
ACC00007803,CUST006078,2018-05-07,889701.95,DORMANT
ACC00007804,CUST008363,2013-09-03,946995.10,DORMANT
ACC00007805,CUST002387,2016-10-27,468598.57,DORMANT
ACC00007806,CUST001316,2020-02-17,524670.64,BLOCKED
ACC00007807,CUST006053,2024-11-01,238951.81,DORMANT
ACC00007808,CUST005713,2013-03-25,535663.45,ACTIVE
ACC00007809,CUST007061,2025-06-23,898426.11,CLOSED
ACC00007810,CUST001085,2005-08-02,323954.21,CLOSED
ACC00007811,CUST003870,2014-07-11,363816.83,ACTIVE
ACC00007812,CUST004984,2014-10-07,901131.19,CLOSED
ACC00007813,CUST004992,2015-12-20,24241.03,CLOSED
ACC00007814,CUST008871,2009-11-12,496256.91,ACTIVE
ACC00007815,CUST000045,2016-10-24,856266.77,DORMANT
ACC00007816,CUST002405,2015-11-28,905145.27,ACTIVE
ACC00007817,CUST001704,2008-12-11,796991.96,CLOSED
ACC00007818,CUST000347,2022-12-24,693289.09,CLOSED
ACC00007819,CUST007943,2013-04-28,286296.75,ACTIVE
ACC00007820,CUST005160,2024-01-24,885351.21,DORMANT
ACC00007821,CUST008136,2010-09-13,56547.58,CLOSED
ACC00007822,CUST009801,2011-03-06,257852.51,ACTIVE
ACC00007823,CUST001598,2023-08-01,64064.35,ACTIVE
ACC00007824,CUST009190,2021-08-19,613214.20,BLOCKED
ACC00007825,CUST005014,2024-11-04,813596.04,CLOSED
ACC00007826,CUST008223,2008-09-10,778318.65,BLOCKED
ACC00007827,CUST005570,2007-02-21,794850.48,CLOSED
ACC00007828,CUST008469,2020-11-04,668195.26,ACTIVE
ACC00007829,CUST009384,2021-10-02,566552.15,CLOSED
ACC00007830,CUST002848,2010-05-11,188587.72,DORMANT
ACC00007831,CUST001248,2006-11-30,118433.35,ACTIVE
ACC00007832,CUST003743,2010-12-18,384187.04,DORMANT
ACC00007833,CUST003622,2010-07-21,478957.75,DORMANT
ACC00007834,CUST006009,2016-05-31,272617.80,DORMANT
ACC00007835,CUST004811,2009-06-01,666328.86,ACTIVE
ACC00007836,CUST006773,2006-08-29,855786.43,CLOSED
ACC00007837,CUST009467,2012-07-14,825046.23,DORMANT
ACC00007838,CUST006902,2014-07-25,900156.27,DORMANT
ACC00007839,CUST001023,2010-05-04,97946.18,CLOSED
ACC00007840,CUST006961,2006-10-17,243882.69,ACTIVE
ACC00007841,CUST006843,2016-03-11,364328.40,CLOSED
ACC00007842,CUST000861,2022-11-24,410679.34,DORMANT
ACC00007843,CUST009097,2014-05-31,688072.03,BLOCKED
ACC00007844,CUST003100,2023-02-05,741698.85,DORMANT
ACC00007845,CUST007552,2024-04-19,536679.77,BLOCKED
ACC00007846,CUST000132,2016-02-05,731283.30,ACTIVE
ACC00007847,CUST002618,2006-10-29,723154.93,BLOCKED
ACC00007848,CUST005614,2005-05-03,15903.06,BLOCKED
ACC00007849,CUST003801,2015-03-29,480076.68,BLOCKED
ACC00007850,CUST006378,2008-02-08,382128.70,BLOCKED
ACC00007851,CUST005755,2025-08-26,643208.90,ACTIVE
ACC00007852,CUST009673,2025-10-18,721314.69,DORMANT
ACC00007853,CUST008870,2006-04-03,933623.92,ACTIVE
ACC00007854,CUST008538,2022-02-10,227880.48,ACTIVE
ACC00007855,CUST007590,2024-07-25,720373.87,CLOSED
ACC00007856,CUST005587,2005-05-25,318164.86,DORMANT
ACC00007857,CUST009632,2016-08-12,791819.66,DORMANT
ACC00007858,CUST009214,2014-06-12,308470.52,BLOCKED
ACC00007859,CUST006196,2017-07-06,771218.56,CLOSED
ACC00007860,CUST000814,2011-04-30,897268.50,DORMANT
ACC00007861,CUST000084,2016-08-25,265464.76,BLOCKED
ACC00007862,CUST004353,2008-09-07,614880.51,BLOCKED
ACC00007863,CUST005072,2014-07-10,29433.85,ACTIVE
ACC00007864,CUST002703,2018-01-09,553887.82,BLOCKED
ACC00007865,CUST007206,2010-12-25,334114.43,BLOCKED
